CONTENT_ID,MASTER_CONTENT_ID,SERIES_ID,CP_CD,MCP_CD,CONTRACTID,TITLE_BRIEF,CTGR_NAME,TITLE_DISPLAY_NAME,ORIGIN_TITLE,ORIGIN_TITLE_LANGUAGE,ENGLISHSUBTITLE,ENGLISHTITLE,TITLESHORT,EPISODE_NAME,SEASON_NO,ISSERIESPREMIER,EPISODE_ID,IS_FINALE,SUMMARY_LONG,Guidance_Words,SUMMARY_MEDIUM,SUMMARY_SHORT,KTRATING,RATING,DISPLAY_RUN_TIME,GENRE_MAIN,SUB_GENRE1,SUB_GENRE2,SUB_GENRE3,SUB_GENRE4,SUB_GENRE5,DESCRIPTION,TITLESORTABLE,MAINANDSUBKEYWORDS,DIRECTOR,WRITER_DISPLAY,ACTORS_DISPLAY,YEAR,COUNTRY_OF_ORIGIN,CONTENT_LANGUAGE,DISTRIBUTOR,PUBLISHER,PRODUCER,LOCAL_PREMIERE_YEAR,RELEASEDATE,BROAD_CHANNEL,BROAD_DATE,BROAD_DAY,KEYWORD,SUBTITLE_DUBBED,SUBTITLE_DUBBED_LANG,MULTI_CAPTION_FLAG,DEFAULT_CAPTION,MULTI_CAPTION_INFO,MULTI_AUDIO_FLAG,DEFAULT_AUDIO,MULTI_AUDIO_INFO,AUDIOLANGUAGE,ATTACH_VIDEO_TYPE,VIDEOSERVICETYPE,VIDEOTYPE,INGESTERTYPE,PRIZE,ACTORS_LEADING,ACTORS_SUPPORTING,HOST_NAME,GUESTS,NARRATOR,SPORT_EVENT_NAME,SPORT_LEAGUE,SPORT_BROAD_TYPE,SPORT_ENTRY,SPORT_HOST_PLACE,SPORT_HOST_YEAR,PLAYER,COMPOSER,CONDUCTOR,RECORDING_ARTIST,SONG_TITLE,LYRICIST,ORGANIZATION,SUBJECT,CLASS_GRADE,RELIGION_TYPE,CLASS_YEAR,CLASS_TERM,RECOMMEND_AGE,CLASS_LEVEL,RELATED_MATERIALS,CLASS_PLAN,TEACHER,TEACHER_HISTORY,MOC_ASSETID,DNP_ASSETID,OMS_ASSETID,GENRE_DISPLAY,Detail_Genre_Display,Corner_Watch_Flag,META_WHEN,META_WHERE,META_WHAT,META_WHO,META_EMOTION,META_SUBGENRE,META_SEARCH,META_CHARACTER,META_RECO_TARGET,META_RECO_SITUATION,META_AWARD,RATE_CNT,RATE_TYPE,RATE_AVERAGE,EXPERT_CODE,RATE_VALUE,RATE_COMMENT,EXPERT_COMPANY,HOME_PORTAL_USE_YN,DIRECTOR_ID,DIRECTOR_NAME,TRACTOR_DISPLAY_ID,TRACTOR_DISPLAY_NAME,ASACTOR_DISPLAY_ID,ASACTOR_DISPLAY_NAME,ACTORS_DISPLAY_ID,ACTORS_DISPLAY_NAME,ACTORS_DISPLAY_ROLE,HASHTAG,FILM_CD,AUDIENCE_COUNT
10032042060008,1003204206,60020627270000,55403,55403,210009862,뽀뽀뽀 친구친구 2 8화,어린이/유아 > 동화,뽀뽀뽀 친구친구 2 8화,,,,,,8화 우하하 재미있는 공룡 인터뷰,1,,8,,,,"인성이, 세빈이는 공룡을 좋아해요. 그래서 이름도 많이 알고 있죠. 그런 인성이, 세빈이에게 뽀미 언니가 공룡들을 불러서 궁금한 걸 물어볼 수 있게 해 줬어요. 우리가 잘 몰랐던, 공룡에 대해 오해했던 여러 가지 것들에 대해 우하하하 재미있게 인터뷰하고 답을 알아가는 신나는 시간.",,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 2 8화,,,,,,KOR,KOR,,,,,,MBC,,화,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL353SSGL1500001,,MIAL353RSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042060007,1003204206,60020627270000,55403,55403,210009862,뽀뽀뽀 친구친구 2 7화,어린이/유아 > 동화,뽀뽀뽀 친구친구 2 7화,,,,,,7화 가을 음악회,1,,7,,,,"가을을 좋아하는 뽀미 언니. 인성이, 세빈이, 키키가 좋아하는 가을을 신비한 가을 상자에 담아 오면 가을 노래가 나오고, 그 노래들로 함께 가을 음악회를 열자고 해요. 세빈이는 단풍잎을 담아 오고, 인성이는 가을 과일들을 담아와 느리, 토리, 우리와 함께 다 같이 음악회를 열어요.",,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 2 7화,,,,,,KOR,KOR,,,,,,MBC,,월,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL354SSGL1500001,,MIAL354QSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042060011,1003204206,60020627270000,55403,55403,210009862,뽀뽀뽀 친구친구 2 11화,어린이/유아 > 동화,뽀뽀뽀 친구친구 2 11화,,,,,,11화 암호를 풀어라,1,,11,,,,"탐정책을 좋아하는 인성이가 암호를 만들었어요.  인어공주 이야기 속에 숨어 있는 글자를 찾아야 한다는데, 과연 어떤 암호가 숨어 있을까요?",,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 2 11화,,,,,,KOR,KOR,,,,,,MBC,,월,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL351KSGL1500001,,MIAL351MSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042060018,1003204206,60020627270000,55403,55403,210009862,뽀뽀뽀 친구친구 2 18화,어린이/유아 > 동화,뽀뽀뽀 친구친구 2 18화,,,,,,18화 손은 변신쟁이,1,,18,,,,"키키가 실수로 세빈이의 그림에 물감 묻은 손자국을 남겨요. 실망하는 세빈이를 위해 키키는 손자국을 꽃 모양으로 만들어주고,  인성이와 세빈이는 재미있다며 뽀미 언니와 함께 손 모양으로 재미있는 그림을 만들어요.",,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 2 18화,,,,,,KOR,KOR,,,,,,MBC,,화,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL3533SGL1500001,,MIAL3532SGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042050012,1003204205,60020627260000,55403,55403,210009862,뽀뽀뽀 친구친구 1 12화,어린이/유아 > 동화,뽀뽀뽀 친구친구 1 12화,,,,,,12화 도형을 찾아라,1,,12,,,,"키키가 동그라미, 세모, 네모가 사라지는 마법의 리모컨을 만들었어요. 뽀뽀뽀 랜드에 동그라미, 세모, 네모가 사라지자 사고가 생기고.. 인성이, 세빈이가 뽀미 언니와 함께 동그라미, 세모, 네모를 찾아 나섰어요. 모두 찾아서 제 자리로 돌려주었지만 키키의 집의 동그라미, 세모, 네모만 돌아오지 않았답니다.",,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 1 12화,,,,,2020,KOR,KOR,,,,,,MBC,,화,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL352TSGL1500001,,MIAL352VSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042050006,1003204205,60020627260000,55403,55403,210009862,뽀뽀뽀 친구친구 1 6화,어린이/유아 > 동화,뽀뽀뽀 친구친구 1 6화,,,,,,"6화 앗, 모기다!",1,,6,,,,"참 이상한 일이에요. 인성이만 자꾸 모기에 물린대요. 왜 그럴까요? 우리가 모기의 특징이 땀 냄새를 잘 맡는 거라고 알려주자, 인성이는 이제 귀찮아도 깨끗이 잘 씻고 모기 물린 곳이 가려워도 긁지 않기로 해요. 그런데 키키가 뽀뽀뽀 랜드에 모기를 엄청 보냈어요. 이 모기떼를 어떻게 해야 할까요?",,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 1 6화,,,,,2020,KOR,KOR,,,,,,MBC,,화,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL354GSGL1500001,,MIAL354FSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042060019,1003204206,60020627270000,55403,55403,210009862,뽀뽀뽀 친구친구 2 19화,어린이/유아 > 동화,뽀뽀뽀 친구친구 2 19화,,,,,,19화 흙 속에 숨은 콩을 찾아라,1,,19,,,,"콩떡을 만들라는 어머니의 말에 콩쥐는 완두 콩을 씻어 두는데, 팥쥐가 흙을 다 쏟아 버렸대요.  콩쥐는 뽀뽀뽀 친구들에게 흙과 섞여 버린 완두 콩을 찾아달라고 부탁하고, 뽀미 언니는 인성이 세빈이와 함께 콩쥐를 도와줄 방법을 생각해내요. 어떤 방법일까요?",,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 2 19화,,,,,,KOR,KOR,,,,,,MBC,,월,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL350XSGL1500001,,MIAL350WSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042050011,1003204205,60020627260000,55403,55403,210009862,뽀뽀뽀 친구친구 1 11화,어린이/유아 > 동화,뽀뽀뽀 친구친구 1 11화,,,,,,11화 우리들의 여름 음악회,1,,11,,,,"키키가 기타를 가지고 나와서 자랑하자 인성이 세빈이가 무척 부러워해요. 그러자 뽀미 언니가 다양한 물건들로 악기를 만들 수 있게 도와줘요. 인성이, 세빈이가 뽀미 언니와 함께 만든 악기로 음악회를 열고, 키키는 샘이 나서 방해하려 하지만 오히려 키키의 기타가 고장이 나버린답니다.",,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 1 11화,,,,,2020,KOR,KOR,,,,,,MBC,,월,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL356KSGL1500001,,MIAL356MSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042050014,1003204205,60020627260000,55403,55403,210009862,뽀뽀뽀 친구친구 1 14화,어린이/유아 > 동화,뽀뽀뽀 친구친구 1 14화,,,,,,"14화 아야야, 이가 아파요.",1,,14,,,,"키키는 사탕을 많이 먹고 이를 닦지 않아 이가 아팠어요. 그런데 인성이에게 이를 닦지 않는다는 조건으로 사탕을 많이 주고, 인성이도 슬슬 이가 아프기 시작해요.",,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 1 14화,,,,,2020,KOR,KOR,,,,,,MBC,,화,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL356PSGL1500001,,MIAL356OSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032016720008,1003201672,60020623780000,55403,55403,210009862,우당탕탕 은하안전단 8화,어린이/유아 > 동화,우당탕탕 은하안전단 8화,,KOR,,,,8화 조심해! 미술 도구!,1,,8,,,,"콩트 백작은 콩알 로봇 군단을 쿠왕에게 보내 공격하도록 한다. 그러나, 너무 작은 콩알 로봇군단의 무기는 금세 망가지는데… 이때 콩알 로봇들의 눈에 쿠왕이 아무렇게나 어질러 둔 미술 도구들이 들어온다!",,,1,00:15,041610,041611,,,,,,우당탕탕 은하안전단,,,,,2021,KOR,KOR,,,,,,EBS,,"목,금",,더빙,KOR,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL32FSSGL1500001,,MIAL32FUSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032010950001,1003201095,60020623260000,50427,50427,200002526,탄탄시리즈 딸기풀이 수학동화-규칙성- 1화,어린이/유아 > 동화,탄탄시리즈 딸기풀이 수학동화: 규칙성 1화,,,,,,1화 빨간 모자를 조심해!,1,,,,,,"['탄탄시리즈 딸기풀이 수학동화: 규칙성'의 1화를 무료로 감상하세요.]
엄마에게 말로만 듣던 빨간 모자를 마주친 꼬마 늑대는 빨간 모자를 무서워하지만, 빨간 모자가 만드는 과일 꼬치 패턴이 무척이나 궁금하답니다 빨간 모자와 함께 다양한 패턴을 배워요",,,1,00:08,041600,041602,,,,,,탄탄시리즈 딸기풀이 수학동화-규칙성-,,,,,,KOR,KOR,,,,,,,,,,자막,KOR,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL328XSGL1500001,,MIAL328VSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042060009,1003204206,60020627270000,55403,55403,210009862,뽀뽀뽀 친구친구 2 9화,어린이/유아 > 동화,뽀뽀뽀 친구친구 2 9화,,,,,,9화 주문을 맞혀봐,1,,9,,,,"키키가 인성이와 세빈이가 아끼는 물건을 동굴에 숨겨뒀어요. 그런데 주문을 맞히면 동굴문이 열린대요. 주문을 풀기 위해 기호를 보던 인성이, 기호들 사이에 패턴이 있다는 걸 알게 돼요. 인성이와 세빈이는 패턴을 파악해서 주문을 맞히고, 결국 동굴문을 열어 소중한 물건들을 되찾게 된답니다.",,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 2 9화,,,,,,KOR,KOR,,,,,,MBC,,월,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL357SSGL1500001,,MIAL357QSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042060001,1003204206,60020627270000,55403,55403,210009862,뽀뽀뽀 친구친구 2 1화,어린이/유아 > 동화,뽀뽀뽀 친구친구 2 1화,,,,,,1화 세계 여러 나라 건축물,1,,1,,,,"['뽀뽀뽀 친구친구 2'의 1화를 무료로 감상하세요.]
키키가 프랑스에 사시는 이모가 보내준 선물을 가지고 와서 인성이와 세빈이에게 자랑을 해요. 그건 바로 에펠탑 열쇠고리. 인성이와 세빈이는 뽀미 언니와 함께 프랑스는 어디에 있고, 에펠탑은 어디에 있는지 구경을 가요.",,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 2 1화,,,,,,KOR,KOR,,,,,,MBC,,월,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL354KSGL1500001,,MIAL354LSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042060010,1003204206,60020627270000,55403,55403,210009862,뽀뽀뽀 친구친구 2 10화,어린이/유아 > 동화,뽀뽀뽀 친구친구 2 10화,,,,,,10화 알록달록 나뭇잎,1,,10,,,,"가을, 알록달록 예쁜 낙엽들로 재밌는 미술놀이를 해요. 다람쥐도 만들고 여우도 만들고 고슴도치도 만들어서 이야기 속으로 들어가요.",,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 2 10화,,,,,,KOR,KOR,,,,,,MBC,,화,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL354TSGL1500001,,MIAL354USGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042050018,1003204205,60020627260000,55403,55403,210009862,뽀뽀뽀 친구친구 1 18화,어린이/유아 > 동화,뽀뽀뽀 친구친구 1 18화,,,,,,18화 신나는 전래놀이,1,,18,,,,"키키가 새 게임기를 사서 인성이 세빈이에게 자랑하려 하지만 인성이 세빈이는 무궁화 꽃이 피었습니다,를 하느라 관심을 보이지 않아요. 키키는 무궁화 꽃이 피었습니다 와 같은 전래 놀이가 뭔지 배우고, 같이 놀고 싶지만 안 그런 척하며 누나로, 먼 친척뻘 할아버지로 변장하고 와서 함께 신나게 논답니다.",,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 1 18화,,,,,2020,KOR,KOR,,,,,,MBC,,화,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL355KSGL1500001,,MIAL355MSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042050003,1003204205,60020627260000,55403,55403,210009862,뽀뽀뽀 친구친구 1 3화,어린이/유아 > 동화,뽀뽀뽀 친구친구 1 3화,,,,,,3화 매미가 맴맴,1,,3,,,,"키키가 노래하는데 매미가 맴맴 시끄럽게 울어서 화가 났어요. 매미를 몽땅 잡겠다는 키키, 그런데 뽀미 언니와 함께 매미를 만나고 온 인성이, 세빈이는 매미가 오랜 시간 땅속에서 살다가 땅 위에서 얼마 못 산다는 걸 알고는 매미가 아무리 시끄럽게 울어도 참아주기로 했어요.",,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 1 3화,,,,,2020,KOR,KOR,,,,,,MBC,,월,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL3515SGL1500001,,MIAL3516SGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042050019,1003204205,60020627260000,55403,55403,210009862,뽀뽀뽀 친구친구 1 19화,어린이/유아 > 동화,뽀뽀뽀 친구친구 1 19화,,,,,,19화 반대말 게임,1,,19,,,,"인성이는 키키에게 반대말 게임에서 계속 져요. 너무 속상해하는 인성이를 위해 뽀미 언니가 반대 말 나라로 데려가 여러 가지 반대 말을 알려주고, 다시 키키에게 도전한 인성이는 결국 게임에서 이긴답니다!",,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 1 19화,,,,,2020,KOR,KOR,,,,,,MBC,,월,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL353LSGL1500001,,MIAL353KSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042050001,1003204205,60020627260000,55403,55403,210009862,뽀뽀뽀 친구친구 1 1화,어린이/유아 > 동화,뽀뽀뽀 친구친구 1 1화,,,,,,1화 우리는 친구,1,,1,,,,"['뽀뽀뽀 친구친구 1'의 1화를 무료로 감상하세요.]
뽀미 언니가 '뽀뽀뽀 랜드'를 가지고 어린이 친구들을 찾아왔어요. 인성이, 세빈이와 느리, 우리, 토리, 점핑맨, 알루, 댄싱슈즈 친구들 모두 모두 만나서 함께 인사하며 친구가 되어요.",,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 1 1화,,,,,2020,KOR,KOR,,,,,,MBC,,월,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL358JSGL1500001,,MIAL358HSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10031770120001,1003177012,60020603950000,51123,51123,210000741,티디 율동동요 1화,어린이/유아 > 동화,티디 율동동요 1화,,,,,,1화 경찰 특공대,1,,1,,,,"['티디 율동동요'의 1화를 무료로 감상하세요.]
'도둑이야!' 경찰 특공대 삐용삐용 삐삐용 경찰 특공대 삐용삐용 삐삐용 '경찰차 출동!' 나는 경찰 특공대 달려라 달려라 나는 경찰 특공대 용감한 특공대 도둑이 나타나면 '꼼짝 마! 경찰이다!' 삐용삐용 삐삐용 용감한 특공대",,,1,00:01,041601,041601,,,,,,경찰 특공대,,,,,,KOR,KOR,,,,,,,,,,자막,KOR,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAKC4K4SGL1500001,,MIAKC4K6SGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10031770120008,1003177012,60020603950000,51123,51123,210000741,티디 율동동요 8화,어린이/유아 > 동화,티디 율동동요 8화,,,,,,8화 팡팡팡,1,,8,,,,"'하나, 둘, 셋, 넷!' 펭펭펭 펭귄 댄스 팡팡팡 신나게 펭펭펭 펭귄 댄스 팡팡팡 '예!' 엉덩이를 흔들어 팡팡팡 요리조리 흔들어 팡팡팡 '우와! 멋있다!' 다 함께 춤춰요 팡팡팡 (팡) 고개를 흔들며 팡팡팡 (팡) 두 손 높이 들고 팡팡팡 (팡) '자, 우리 다시 응원해볼까?'",,,1,00:01,041601,041601,,,,,,팡팡팡,,,,,,KOR,KOR,,,,,,,,,,자막,KOR,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAKC4J9SGL1500001,,MIAKC4J7SGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032010740003,1003201074,60020623180000,50356,50356,200002088,로켓걸의 서유기 모험 3화,어린이/유아 > 동화,로켓걸의 서유기 모험 3화,,,,,,3화 A Change in the Weather,1,,3,,,,서유기 세계에 속한 저팔계는 어쩌다가 메트로 시티에 나타나게 된 것일까요? 사건의 시작은 삼장법사를 잡아먹으려는 악령의 계략에서 시작되는데……,,,1,00:06,041600,041604,,,,,,로켓걸의 서유기 모험,,,,,,KOR,KOR,,,,,,,,,,,,N,ENG,ENG,N,,,ENG,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,8-11세,,,,,,MIAL320MSGL1500001,,MIAL320OSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042060003,1003204206,60020627270000,55403,55403,210009862,뽀뽀뽀 친구친구 2 3화,어린이/유아 > 동화,뽀뽀뽀 친구친구 2 3화,,,,,,3화 그림 여행을 떠나요,1,,3,,,,"김홍도의 그림 <서당>을 알게 된 인성이와 세빈이. 뽀미 언니와 함께 서당 그림 속으로 여행을 가요. 서당의 인물들을 만나고, 김홍도의 또 다른 그림들도 함께 만나는 즐거운 그림 여행~",,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 2 3화,,,,,,KOR,KOR,,,,,,MBC,,월,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL353PSGL1500001,,MIAL353NSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042060013,1003204206,60020627270000,55403,55403,210009862,뽀뽀뽀 친구친구 2 13화,어린이/유아 > 동화,뽀뽀뽀 친구친구 2 13화,,,,,,13화 코! 코! 코!,1,,13,,,,키키가 냄새를 못 맡는다며 냄새를 잘 맡게 코를 바꿔 달라고 해요. 하지만 코는 냄새만 맡는 것이 아니라 우리 몸에서 중요한 일을 한대요.  코는 무슨 일을 할까요?,,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 2 13화,,,,,,KOR,KOR,,,,,,MBC,,월,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL355SSGL1500001,,MIAL355QSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042060016,1003204206,60020627270000,55403,55403,210009862,뽀뽀뽀 친구친구 2 16화,어린이/유아 > 동화,뽀뽀뽀 친구친구 2 16화,,,,,,16화 무엇을 그렸을까?,1,,16,,,,"우리나라의 유명한 화가인 김환기 선생님의 작품들을 만나보는 소중한 시간이에요.  처음 보면 무엇을 그렸는지 잘 보이지 않지만, 느끼는 대로 보고 보이는 대로 상상하면 무엇을 그렸는지 알게 된대요.",,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 2 16화,,,,,,KOR,KOR,,,,,,MBC,,화,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL356YSGL1500001,,MIAL356WSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042050010,1003204205,60020627260000,55403,55403,210009862,뽀뽀뽀 친구친구 1 10화,어린이/유아 > 동화,뽀뽀뽀 친구친구 1 10화,,,,,,10화 예방주사 맞는 날,1,,10,,,,"히어로, 영웅이 되고 싶은 용감한 인성이가 무서워하는 딱 한 가지가 있었으니, 그것은 바로, 예방주사!! 예방주사를 맞기 싫어 도망 온 인성이에게 뽀미 언니는 예방주사를 맞아야 병에 안 걸리고 튼튼하게 자라 진짜 영웅이 될 수 있다고 알려줘요.",,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 1 10화,,,,,2020,KOR,KOR,,,,,,MBC,,화,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL354ISGL1500001,,MIAL354HSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042050015,1003204205,60020627260000,55403,55403,210009862,뽀뽀뽀 친구친구 1 15화,어린이/유아 > 동화,뽀뽀뽀 친구친구 1 15화,,,,,,15화 지구를 지키는 영웅,1,,15,,,,키키가 분리수거를 제대로 하지 않고 쓰레기를 버렸어요. 그러자 세빈이가 아주 똑 부러지게 분리수거를 한답니다. 이 모습을 보고 뽀미 언니가 세빈이가 지구를 지키는 영웅이라고 외쳐요. 키키와 인성이도 지구를 지키는 영웅이 되고 싶어서 아주 열심히 분리수거하는 걸 배운답니다.,,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 1 15화,,,,,2020,KOR,KOR,,,,,,MBC,,월,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL356QSGL1500001,,MIAL356RSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10031770120006,1003177012,60020603950000,51123,51123,210000741,티디 율동동요 6화,어린이/유아 > 동화,티디 율동동요 6화,,,,,,6화 앵앵 모기송,1,,6,,,,"'아, 졸려~ 나중에 씻어야지.' 난 무서운 모기 난 무서운 모기 피를 빨아 (쭉쭉쭉) 공격하자 (쭉쭉쭉) 애애앵 애애앵 애애애애애애앵 '이히히! 모두 공격!' 우린 무서운 모기 우린 무서운 모기 피를 빨아 (쭉쭉쭉) 공격하자 (쭉쭉쭉) 애애앵 애애앵 애애애애애애앵 '으아, 간지러!'",,,1,00:01,041601,041601,,,,,,앵앵 모기송,,,,,,KOR,KOR,,,,,,,,,,자막,KOR,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAKC4HSSGL1500001,,MIAKC4HTSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
10032042060012,1003204206,60020627270000,55403,55403,210009862,뽀뽀뽀 친구친구 2 12화,어린이/유아 > 동화,뽀뽀뽀 친구친구 2 12화,,,,,,12화 겨울잠을 자요,1,,12,,,,"개구리와 다람쥐가 새봄에 다시 만나자며 어디론가 떠난대요. 인성이와 세빈이는 무척 섭섭해하는데, 알고 보니 겨울잠을 자러 가는 거래요.  겨울에 쿨쿨 잠을 자고 새봄이 되면 깨어나는 잠꾸러기 동물 친구들을 만나봐요.",,,1,00:25,031610,041611,,,,,,뽀뽀뽀 친구친구 2 12화,,,,,,KOR,KOR,,,,,,MBC,,화,,,,N,,,N,,,KOR,본편,VOD,일반,,,,,,,,,,,,,,,,,,,,,,,,,,4-7세,,,,,,MIAL353VSGL1500001,,MIAL353TSGL1500001,13,,,,,,,,,,,,,,0,,,,,,,Y,,,,,,,,,,,,
